id,first_name,last_name,State,Product,Month,NRx,TRx
409,Rea,Quartly,District of Columbia,Zap-a-Pain,4,4,88
410,Roselia,Cuttelar,Washington,Zap-a-Pain,4,0,25
411,Filberte,Mordin,Texas,Zap-a-Pain,4,19,26
412,Ethelda,Brandreth,Texas,Zap-a-Pain,4,18,139
413,Hayward,Barclay,Virginia,Zap-a-Pain,4,1,52
414,Regan,Poker,Arkansas,Zap-a-Pain,4,8,88
415,Nanine,Monckman,Kentucky,Zap-a-Pain,4,11,47
416,Eugine,Simcock,Louisiana,Zap-a-Pain,4,11,128
417,Vivie,Durrant,Indiana,Zap-a-Pain,4,6,19
418,Allsun,Erb,Indiana,Zap-a-Pain,4,12,190
419,Heddi,Liveing,Indiana,Zap-a-Pain,4,16,162
420,Alix,Bitchener,Georgia,Zap-a-Pain,4,2,25
421,Justen,Dring,Texas,Zap-a-Pain,4,17,158
422,Calida,Devine,Tennessee,Zap-a-Pain,4,17,124
423,Claudine,Kempstone,Utah,Zap-a-Pain,4,4,105
424,Gary,Stilgoe,Florida,Zap-a-Pain,4,16,78
425,Faydra,Brimilcombe,California,Zap-a-Pain,4,8,152
426,Britte,Braven,North Carolina,Zap-a-Pain,4,14,189
427,Harmony,Peltz,New York,Zap-a-Pain,4,18,189
428,Nyssa,Taphouse,Florida,Zap-a-Pain,4,16,37
429,Sybila,Pirkis,Georgia,Zap-a-Pain,4,11,1
430,Geoffrey,D'Souza,California,Zap-a-Pain,4,15,83
431,Arin,Schubert,Georgia,Zap-a-Pain,4,0,13
432,Ketty,Breffitt,California,Zap-a-Pain,4,6,191
433,Puff,Tatterton,Pennsylvania,Zap-a-Pain,4,3,180
434,Frank,Matitiaho,California,Zap-a-Pain,4,13,95
435,Adria,Ayscough,Virginia,Zap-a-Pain,4,20,61
436,Franny,Segeswoeth,Texas,Zap-a-Pain,4,13,68
437,Bobby,Seebert,Nebraska,Zap-a-Pain,4,6,199
438,Maighdiln,Conrath,New York,Zap-a-Pain,4,7,2
439,Bev,Merrell,Maryland,Zap-a-Pain,4,10,178
440,Hamid,Bordiss,Texas,Zap-a-Pain,4,8,92
441,Hoebart,Karran,Illinois,Zap-a-Pain,4,8,154
442,Glendon,Axe,Ohio,Zap-a-Pain,4,13,197
443,Keelia,Leethem,Arkansas,Zap-a-Pain,4,6,133
444,Wandie,O' Liddy,Georgia,Zap-a-Pain,4,17,80
445,Barbaraanne,Juszczyk,Alaska,Zap-a-Pain,4,18,27
446,Ricardo,Spira,Virginia,Zap-a-Pain,4,4,16
447,Gigi,Ashburne,California,Zap-a-Pain,4,13,55
448,Gothart,Skelton,Ohio,Zap-a-Pain,4,7,108
449,Garret,Grumble,California,Zap-a-Pain,4,17,15
450,Aveline,Muriel,Texas,Zap-a-Pain,4,8,67
451,Rosabelle,Newlands,Alabama,Zap-a-Pain,4,9,22
452,Giustina,Iwanicki,Colorado,Zap-a-Pain,4,6,135
453,Clim,Stanbury,Arizona,Zap-a-Pain,4,9,35
454,Cross,Lashbrook,Florida,Zap-a-Pain,4,12,186
455,Rochester,Catterson,Illinois,Zap-a-Pain,4,19,58
456,Vassily,Feaks,Wisconsin,Zap-a-Pain,4,17,76
457,Tim,Lafond,District of Columbia,Zap-a-Pain,4,3,107
458,Cassandry,Houseago,Wisconsin,Zap-a-Pain,4,13,11
459,Kendall,Rippin,New York,Zap-a-Pain,4,19,105
460,Gaven,Trevillion,Colorado,Zap-a-Pain,4,12,80
461,Helaine,Thaim,Utah,Zap-a-Pain,4,16,119
462,Bambie,Harce,Virginia,Zap-a-Pain,4,18,134
463,Willey,Goodbourn,Louisiana,Zap-a-Pain,4,1,16
464,Sloane,Hallworth,Virginia,Zap-a-Pain,4,18,174
465,Ruprecht,Feragh,Ohio,Zap-a-Pain,4,12,127
466,Bernard,Lillee,Texas,Zap-a-Pain,4,2,166
467,Sigismondo,Camber,North Dakota,Zap-a-Pain,4,1,196
468,Taddeo,McCullum,Connecticut,Zap-a-Pain,4,11,129
469,Onfroi,Rowbottom,Vermont,Zap-a-Pain,4,17,146
470,Kordula,Meaden,Missouri,Zap-a-Pain,4,2,42
471,Erin,Jozef,Nevada,Zap-a-Pain,4,17,25
472,Andras,Brewood,Michigan,Zap-a-Pain,4,19,104
473,Brittney,Chastan,Texas,Zap-a-Pain,4,20,41
474,Evered,Tofts,Ohio,Zap-a-Pain,4,2,114
475,Dareen,Musla,Tennessee,Zap-a-Pain,4,15,83
476,Morgan,Gerald,North Carolina,Zap-a-Pain,4,8,74
477,Ferguson,Savege,Alabama,Zap-a-Pain,4,17,21
478,Phip,Wickenden,North Carolina,Zap-a-Pain,4,8,107
479,Hillary,Novakovic,Nebraska,Zap-a-Pain,4,20,92
480,Leif,Van den Oord,Virginia,Zap-a-Pain,4,4,23
481,Aaren,Polin,Massachusetts,Zap-a-Pain,4,1,55
482,Ethelda,Roderighi,Arkansas,Zap-a-Pain,4,10,153
483,Euell,Skym,Indiana,Zap-a-Pain,4,9,56
484,Marina,MacGown,Texas,Zap-a-Pain,4,16,176
485,Barbara-anne,Goldby,Florida,Zap-a-Pain,4,2,66
486,Livvy,Greg,Colorado,Zap-a-Pain,4,11,42
487,Amelina,Lawson,Washington,Zap-a-Pain,4,3,161
488,Pavel,Upsale,Arkansas,Zap-a-Pain,4,13,2
489,Allsun,Righy,District of Columbia,Zap-a-Pain,4,0,33
490,Foss,Boddis,Iowa,Zap-a-Pain,4,20,23
491,Wandie,Busst,Washington,Zap-a-Pain,4,13,73
492,Genevra,Simmonett,Alabama,Zap-a-Pain,4,6,49
493,Tore,St Ledger,Indiana,Zap-a-Pain,4,13,98
494,Yancey,Packe,Texas,Zap-a-Pain,4,13,34
495,Annissa,Quiney,Texas,Zap-a-Pain,4,13,3
496,Prent,McCahill,Georgia,Zap-a-Pain,4,18,121
497,Dur,de Clercq,Texas,Zap-a-Pain,4,19,112
498,Angelica,Ferrierio,California,Zap-a-Pain,4,20,160
499,Tedie,Kenrick,Missouri,Zap-a-Pain,4,15,85
500,Zelda,Bridgwood,District of Columbia,Zap-a-Pain,4,8,60
501,Kynthia,Treend,Texas,Zap-a-Pain,4,20,171
502,Caren,Dodell,Louisiana,Zap-a-Pain,4,7,178
503,Nickolaus,Playfair,South Carolina,Zap-a-Pain,4,5,24
504,Diane,Ausiello,Minnesota,Zap-a-Pain,4,1,1
505,Pier,Starten,Oklahoma,Zap-a-Pain,4,15,32
506,Lia,Gravenor,Virginia,Zap-a-Pain,4,4,9
507,Dee dee,Glede,New York,Zap-a-Pain,4,4,31
508,Venita,Hilling,District of Columbia,Zap-a-Pain,4,14,167
509,Angeli,Laver,Arizona,Zap-a-Pain,4,15,172
510,Laird,Mattiazzo,Washington,Zap-a-Pain,4,19,150
511,Katalin,Roskrug,Arkansas,Zap-a-Pain,4,6,179
512,Jody,Salzen,Mississippi,Zap-a-Pain,4,18,100
513,Ronda,Burridge,Iowa,Zap-a-Pain,4,5,100
514,Brit,Meo,Nevada,Zap-a-Pain,4,2,23
515,Gregory,Nibloe,Nevada,Zap-a-Pain,4,16,170
516,Barbabas,Obray,Colorado,Zap-a-Pain,4,10,110
517,Pauletta,Ickovits,Pennsylvania,Zap-a-Pain,4,19,38
518,Carita,Reolfi,South Carolina,Zap-a-Pain,4,0,108
519,Kacy,Greated,District of Columbia,Zap-a-Pain,4,19,64
520,Audrey,Shottin,Wisconsin,Zap-a-Pain,4,0,32
521,Ches,Klimus,Illinois,Zap-a-Pain,4,5,108
522,Suzann,Beneze,Massachusetts,Zap-a-Pain,4,16,13
523,Barnabe,Clougher,Texas,Zap-a-Pain,4,17,57
524,Saundra,Tadd,Texas,Zap-a-Pain,4,8,40
525,Ethelyn,Wolver,Texas,Zap-a-Pain,4,7,69
526,Sissy,Lynnett,Minnesota,Zap-a-Pain,4,16,73
527,Aguste,Lathbury,Pennsylvania,Zap-a-Pain,4,18,6
528,Shelley,Groomebridge,Colorado,Zap-a-Pain,4,4,104
529,Vivienne,Dubock,Washington,Zap-a-Pain,4,9,118
530,Andros,Merchant,Texas,Zap-a-Pain,4,11,185
531,Jeanna,Haack,California,Zap-a-Pain,4,14,197
532,Panchito,Jerrome,California,Zap-a-Pain,4,11,198
533,Cahra,Shippard,Texas,Zap-a-Pain,4,6,20
534,Tim,Quincey,Texas,Zap-a-Pain,4,11,119
535,Benni,Clericoates,Texas,Zap-a-Pain,4,14,117
536,Ericha,O' Faherty,Colorado,Zap-a-Pain,4,18,167
537,Gillie,Rivlin,Illinois,Zap-a-Pain,4,15,193
538,Jolynn,Kmiec,Georgia,Zap-a-Pain,4,6,18
539,Becki,Howford,California,Zap-a-Pain,4,4,32
540,Kaia,Truse,Massachusetts,Zap-a-Pain,4,8,144
541,Uri,Burrett,Iowa,Zap-a-Pain,4,9,173
542,Tamarra,Dahlborg,Florida,Zap-a-Pain,4,18,2
543,Edin,Monkton,Nebraska,Zap-a-Pain,4,16,191
544,Conney,Wynn,Texas,Zap-a-Pain,4,15,193
545,Abey,Torrisi,District of Columbia,Zap-a-Pain,4,10,40
546,Leah,Brashier,Utah,Zap-a-Pain,4,1,162
547,Revkah,Mattacks,Colorado,Zap-a-Pain,4,11,37
548,Stefa,Joron,Arizona,Zap-a-Pain,4,20,177
549,Yehudit,Vlasov,Colorado,Zap-a-Pain,4,17,165
550,Sal,Hastings,Illinois,Zap-a-Pain,4,15,200
551,Andrey,Louis,California,Zap-a-Pain,4,4,114
552,Tarrah,Cockley,Oklahoma,Zap-a-Pain,4,16,157
553,Charmane,Knighton,Pennsylvania,Zap-a-Pain,4,6,107
554,Sula,Whatsize,Hawaii,Zap-a-Pain,4,18,196
555,Laurie,McRory,Arkansas,Zap-a-Pain,4,19,9
556,Mattheus,Ratchford,Texas,Zap-a-Pain,4,19,146
557,Felice,Stobart,California,Zap-a-Pain,4,2,179
558,Dedie,Fike,Connecticut,Zap-a-Pain,4,0,36
559,Mercedes,Castledine,Virginia,Zap-a-Pain,4,6,36
560,Garrek,Agastina,Arizona,Zap-a-Pain,4,0,129
561,Gabi,De la Eglise,Colorado,Zap-a-Pain,4,5,77
562,Flossi,Bakewell,Pennsylvania,Zap-a-Pain,4,7,74
563,Heath,Lonsbrough,California,Zap-a-Pain,4,19,111
564,Karil,Kunisch,Massachusetts,Zap-a-Pain,4,4,103
565,Arron,Rentoll,Nebraska,Zap-a-Pain,4,7,65
566,Cassie,Breckwell,Mississippi,Zap-a-Pain,4,12,39
567,Austine,Sybe,California,Zap-a-Pain,4,8,88
568,Rhetta,Bristoe,Texas,Zap-a-Pain,4,5,81
569,Issy,Olufsen,New York,Zap-a-Pain,4,7,199
570,Freida,Elmhirst,Alaska,Zap-a-Pain,4,10,47
571,Odey,McChesney,Minnesota,Zap-a-Pain,4,9,132
572,Violette,Drinnan,Oklahoma,Zap-a-Pain,4,0,49
573,Joline,Gooda,California,Zap-a-Pain,4,10,134
574,Vanda,Brastead,Ohio,Zap-a-Pain,4,1,69
575,Hasheem,Cubbino,California,Zap-a-Pain,4,3,167
576,Kathie,Longshaw,Ohio,Zap-a-Pain,4,10,146
577,Winnah,Bridal,District of Columbia,Zap-a-Pain,4,19,129
578,Lona,Ferschke,District of Columbia,Zap-a-Pain,4,12,160
579,Lyndsie,Doale,Michigan,Zap-a-Pain,4,20,12
580,Isiahi,Dowd,Tennessee,Zap-a-Pain,4,0,175
581,Sherm,Selcraig,Connecticut,Zap-a-Pain,4,0,138
582,Meta,Laviste,Kansas,Zap-a-Pain,4,11,12
583,Gabriella,Bister,Michigan,Zap-a-Pain,4,8,19
584,Anthony,Lewerenz,Washington,Zap-a-Pain,4,15,56
585,Ferrell,Pendrid,Alabama,Zap-a-Pain,4,11,15
586,Ram,Dri,Missouri,Zap-a-Pain,4,8,21
587,Alan,Lambshine,Arizona,Zap-a-Pain,4,12,133
588,Ebony,Goford,Texas,Zap-a-Pain,4,4,105
589,Duky,Oakley,Oregon,Zap-a-Pain,4,5,77
590,Patti,Antoniak,Pennsylvania,Zap-a-Pain,4,14,199
591,Carling,Alloisi,Virginia,Zap-a-Pain,4,14,85
592,Grantley,Churchouse,Kansas,Zap-a-Pain,4,0,69
593,Alicia,Pyrah,Georgia,Zap-a-Pain,4,7,114
594,Mair,Mintoft,Missouri,Zap-a-Pain,4,8,41
595,Ericka,Swarbrick,Tennessee,Zap-a-Pain,4,6,200
596,Rem,Wain,District of Columbia,Zap-a-Pain,4,20,140
597,Stevy,Simionescu,Texas,Zap-a-Pain,4,2,46
598,Josias,Devenny,California,Zap-a-Pain,4,4,129
599,Donavon,Raye,Alaska,Zap-a-Pain,4,14,62
600,Molli,Menpes,Nevada,Zap-a-Pain,4,17,198
601,Lane,Bampkin,California,Zap-a-Pain,4,10,160
602,Alisa,Giottini,Arizona,Zap-a-Pain,4,6,67
603,Gordy,Waggitt,Delaware,Zap-a-Pain,4,2,31
604,Lombard,Hardi,Connecticut,Zap-a-Pain,4,12,128
605,Silvia,Peres,Nevada,Zap-a-Pain,4,0,92
606,Rivy,Paulillo,Oklahoma,Zap-a-Pain,4,2,153
607,Gusta,Alesin,Indiana,Zap-a-Pain,4,14,98
608,Darlene,Easun,Texas,Zap-a-Pain,4,9,85
609,Silvio,Riepel,Tennessee,Zap-a-Pain,4,4,107
610,Althea,Slobom,Missouri,Zap-a-Pain,4,20,82
611,Murdock,Polden,Texas,Zap-a-Pain,4,5,145
612,Granville,Lydford,North Carolina,Zap-a-Pain,4,17,154
613,Shurwood,Nanuccioi,Florida,Zap-a-Pain,4,4,32
614,Caz,Bloodworthe,North Carolina,Zap-a-Pain,4,18,20
615,Hermon,Raynor,Minnesota,Zap-a-Pain,4,4,162
616,Faydra,Campo,California,Zap-a-Pain,4,5,57
617,Paolina,Segoe,District of Columbia,Zap-a-Pain,4,20,85
618,Alisha,Gonsalvez,Ohio,Zap-a-Pain,4,19,200
619,Brandy,Gervaise,Pennsylvania,Zap-a-Pain,4,19,122
620,Bil,Perulli,Florida,Zap-a-Pain,4,6,191
621,Fredra,Ugolotti,Maryland,Zap-a-Pain,4,5,28
622,Worthington,Geoghegan,Indiana,Zap-a-Pain,4,10,163
623,Tremain,Solomon,North Carolina,Zap-a-Pain,4,20,137
624,Say,Calvey,Georgia,Zap-a-Pain,4,6,91
625,Tiertza,Wolvey,Michigan,Zap-a-Pain,4,7,37
626,Dewie,Rathjen,California,Zap-a-Pain,4,4,152
627,Con,Habershon,Missouri,Zap-a-Pain,4,20,82
628,Ignace,Morby,Georgia,Zap-a-Pain,4,11,159
629,Ozzie,Gaskal,New York,Zap-a-Pain,4,19,132
630,Elka,Tupper,Texas,Zap-a-Pain,4,20,45
631,Aggy,Richley,New York,Zap-a-Pain,4,1,164
632,Eugenius,Vanyatin,Florida,Zap-a-Pain,4,11,22
633,Barnie,Averill,South Dakota,Zap-a-Pain,4,19,175
634,Doreen,Birdall,California,Zap-a-Pain,4,2,65
635,Raffaello,Kennsley,Arkansas,Zap-a-Pain,4,1,176
636,Kat,Oxford,Missouri,Zap-a-Pain,4,16,183
637,Carolan,Greave,Ohio,Zap-a-Pain,4,0,149
638,Merle,Woolmington,California,Zap-a-Pain,4,2,192
639,Annmarie,McKinty,California,Zap-a-Pain,4,19,48
640,Broddy,Robun,District of Columbia,Zap-a-Pain,4,18,101
641,Hazel,Neesam,Kentucky,Zap-a-Pain,4,9,33
642,Renelle,Galfour,Texas,Zap-a-Pain,4,11,78
643,Randolf,Fenemore,Florida,Zap-a-Pain,4,7,17
644,Neill,Fulks,Texas,Zap-a-Pain,4,0,140
645,Korella,Whitten,Missouri,Zap-a-Pain,4,6,91
646,Lorrin,Battlestone,Louisiana,Zap-a-Pain,4,10,15
647,Gwenny,Viner,Florida,Zap-a-Pain,4,20,80
648,Ruby,Rasmus,Texas,Zap-a-Pain,4,4,193
649,Donia,Henworth,Pennsylvania,Zap-a-Pain,4,14,69
650,Lucita,Bazelle,California,Zap-a-Pain,4,11,195
651,Nico,Stirman,Florida,Zap-a-Pain,4,15,2
652,Kirbee,Shadrach,Louisiana,Zap-a-Pain,4,11,123
653,Fiann,Bockman,Florida,Zap-a-Pain,4,4,60
654,Kath,Jesteco,California,Zap-a-Pain,4,17,157
655,Alexandrina,Biesty,Pennsylvania,Zap-a-Pain,4,5,199
656,Nerita,Petrolli,Missouri,Zap-a-Pain,4,15,30
657,Spense,Scudamore,Tennessee,Zap-a-Pain,4,7,131
658,Jeri,Sowood,Massachusetts,Zap-a-Pain,4,10,118
659,Wiatt,Goodding,New York,Zap-a-Pain,4,14,71
660,Starla,Baldetti,Nebraska,Zap-a-Pain,4,7,182
661,Chickie,Livings,Utah,Zap-a-Pain,4,1,128
662,Vinita,Itzhayek,New York,Zap-a-Pain,4,13,84
663,Zedekiah,Soulsby,Florida,Zap-a-Pain,4,6,26
664,Jilli,Macrow,Virginia,Zap-a-Pain,4,12,65
665,Kristine,Garett,Florida,Zap-a-Pain,4,4,158
666,Quintina,Bleacher,Nevada,Zap-a-Pain,4,15,119
667,Wally,Noteyoung,Tennessee,Zap-a-Pain,4,6,179
668,Andrew,Kepe,California,Zap-a-Pain,4,18,4
669,Simone,Gronw,Tennessee,Zap-a-Pain,4,10,83
670,Riannon,Bastick,South Dakota,Zap-a-Pain,4,20,107
671,Tiertza,Delyth,Michigan,Zap-a-Pain,4,14,22
672,Sheridan,Blick,Texas,Zap-a-Pain,4,7,70
673,Ediva,Pudsall,Illinois,Zap-a-Pain,4,17,70
674,Jacqui,Mayston,Ohio,Zap-a-Pain,4,0,152
675,Barbabas,Greir,Pennsylvania,Zap-a-Pain,4,19,55
676,Berk,Lounds,Missouri,Zap-a-Pain,4,16,138
677,Catlin,McGauhy,California,Zap-a-Pain,4,20,102
678,Lauren,Spolton,Ohio,Zap-a-Pain,4,18,146
679,Muhammad,Abbots,California,Zap-a-Pain,4,12,64
680,Skyler,Crofthwaite,California,Zap-a-Pain,4,2,21
681,Dun,Spain,Pennsylvania,Zap-a-Pain,4,0,134
682,Dayna,Tomsu,New York,Zap-a-Pain,4,18,164
683,Abby,Dinwoodie,California,Zap-a-Pain,4,6,168
684,Theodore,Reiglar,Delaware,Zap-a-Pain,4,19,103
685,Jonathan,Eddowes,Missouri,Zap-a-Pain,4,10,83
686,Billi,Parlott,Kansas,Zap-a-Pain,4,13,91
687,Loni,Dominici,California,Zap-a-Pain,4,3,197
688,Gerek,Ladds,Florida,Zap-a-Pain,4,14,71
689,Melvin,Dumelow,Virginia,Zap-a-Pain,4,20,137
690,Sabina,Rubinovitsch,New York,Zap-a-Pain,4,20,23
691,Gamaliel,Jehu,Colorado,Zap-a-Pain,4,14,98
692,Julianna,Libero,Connecticut,Zap-a-Pain,4,5,115
693,Rafaela,Warfield,Alabama,Zap-a-Pain,4,4,170
694,Callean,Rennels,Washington,Zap-a-Pain,4,16,65
695,Petronille,Walding,Pennsylvania,Zap-a-Pain,4,6,164
696,Shanon,Le Grand,District of Columbia,Zap-a-Pain,4,10,7
697,Mehetabel,Dugue,Washington,Zap-a-Pain,4,17,43
698,Etta,Pfeffer,Florida,Zap-a-Pain,4,2,180
699,Perl,Lydon,Florida,Zap-a-Pain,4,17,70
700,Prent,Hulson,California,Nasalclear,4,19,133
701,Averil,Rixon,Ohio,Nasalclear,4,2,187
702,Price,Ramsted,Texas,Nasalclear,4,16,48
703,Talyah,Topley,Illinois,Nasalclear,4,7,56
704,Camey,Holdforth,Florida,Nasalclear,4,13,2
705,Robbyn,Dalloway,Indiana,Nasalclear,4,1,89
706,Yulma,Hawtrey,Ohio,Nasalclear,4,14,174
707,Kaja,Rosindill,New York,Nasalclear,4,7,45
708,Milty,Basillon,Texas,Nasalclear,4,3,139
709,Berton,Otson,California,Nasalclear,4,1,170
710,Sunny,MacGillespie,Mississippi,Nasalclear,4,20,90
711,Ramsey,Flatte,West Virginia,Nasalclear,4,8,75
712,Lorrie,Dutnell,District of Columbia,Nasalclear,4,0,139
713,Dion,Portinari,Connecticut,Nasalclear,4,12,176
714,Camala,Yurkin,New York,Nasalclear,4,9,91
715,Morley,Pickin,Illinois,Nasalclear,4,14,7
716,Jonas,Shooter,Kansas,Nasalclear,4,17,178
717,Mort,Rumble,North Carolina,Nasalclear,4,11,45
718,Pepita,Guyan,Texas,Nasalclear,4,7,14
719,Markos,Ecclesall,Kentucky,Nasalclear,4,17,62
720,Frasier,Growden,Texas,Nasalclear,4,2,121
721,Melvin,Tidder,South Dakota,Nasalclear,4,10,194
722,Pattin,Eric,Kentucky,Nasalclear,4,19,194
723,Viola,Whitcher,Florida,Nasalclear,4,12,76
724,Samaria,Halburton,New York,Nasalclear,4,0,142
725,Lucia,Posse,Missouri,Nasalclear,4,15,131
726,Aarika,Du Hamel,Connecticut,Nasalclear,4,4,36
727,Allen,Barde,California,Nasalclear,4,0,138
728,Arlina,Shanks,District of Columbia,Nasalclear,4,17,149
729,Basilio,Goodwyn,California,Nasalclear,4,17,54
730,Sherill,Flawith,North Carolina,Nasalclear,4,5,166
731,Dona,Pitrasso,Delaware,Nasalclear,4,14,189
732,Amelia,Chattoe,Florida,Nasalclear,4,9,172
733,Adah,Monckton,Louisiana,Nasalclear,4,9,96
734,Jana,Linklater,Maryland,Nasalclear,4,2,179
735,Mayne,Saffer,New York,Nasalclear,4,14,114
736,Wallas,Parnall,Texas,Nasalclear,4,5,66
737,Merwin,Brisco,Florida,Nasalclear,4,9,106
738,Neddie,Venmore,Colorado,Nasalclear,4,9,180
739,Ulric,Tayler,Oklahoma,Nasalclear,4,13,158
740,Carrie,Yukhnov,Connecticut,Nasalclear,4,7,39
741,Benjy,MacAndreis,Texas,Nasalclear,4,9,155
742,Gracie,Knappen,Iowa,Nasalclear,4,15,31
743,Liliane,Tweddell,Connecticut,Nasalclear,4,10,88
744,Vita,Stuckley,Nevada,Nasalclear,4,12,12
745,Culver,Loggie,Pennsylvania,Nasalclear,4,11,33
746,Upton,Ballsdon,Texas,Nasalclear,4,10,165
747,Jessalin,Yewen,Arkansas,Nasalclear,4,8,127
748,Bettina,Wittleton,Arizona,Nasalclear,4,12,150
749,Pablo,Sambells,California,Nasalclear,4,16,39
750,Marlow,Wyson,District of Columbia,Nasalclear,4,1,87
751,Griffy,Plomer,Pennsylvania,Nasalclear,4,19,199
752,Wandis,Bulcroft,South Dakota,Nasalclear,4,17,187
753,Kirby,Sachno,Kansas,Nasalclear,4,2,127
754,Davidson,Galbreth,North Carolina,Nasalclear,4,10,165
755,Magdalen,Delea,Kansas,Nasalclear,4,20,178
756,Towney,Elfitt,New York,Nasalclear,4,18,51
757,Anatole,Bennoe,Virginia,Nasalclear,4,4,120
758,Karim,Thoresby,New Jersey,Nasalclear,4,1,0
759,Elna,Jina,Kansas,Nasalclear,4,17,4
760,Devina,Mollon,Connecticut,Nasalclear,4,18,119
761,Anetta,Lindman,Mississippi,Nasalclear,4,17,133
762,Barnabas,Crawshay,New York,Nasalclear,4,2,196
763,Abbi,Haldin,Alabama,Nasalclear,4,9,160
764,Bobette,Lowres,Virginia,Nasalclear,4,20,31
765,Shaine,Vasic,New York,Nasalclear,4,17,80
766,Charline,Boldecke,Florida,Nasalclear,4,20,126
767,Andreana,Hebbron,California,Nasalclear,4,2,18
768,Brade,Coad,Texas,Nasalclear,4,19,67
769,Noach,Durnan,Ohio,Nasalclear,4,6,161
770,Carol,Hanratty,Colorado,Nasalclear,4,0,62
771,Haroun,Tchir,District of Columbia,Nasalclear,4,12,106
772,Meir,Hailston,Florida,Nasalclear,4,15,118
773,Sherye,Chisnell,Texas,Nasalclear,4,15,173
774,Herby,Kempstone,Nevada,Nasalclear,4,16,4
775,Roseanna,Snel,Virginia,Nasalclear,4,7,73
776,Shermy,Tarbath,North Carolina,Nasalclear,4,4,120
777,Antony,Snoddy,Virginia,Nasalclear,4,2,95
778,Forester,Rubes,Florida,Nasalclear,4,6,152
779,Laura,Hunnicutt,Florida,Nasalclear,4,1,185
780,Feliks,Basden,Michigan,Nasalclear,4,10,134
781,Malvin,Baudinelli,Massachusetts,Nasalclear,4,6,107
782,Katrinka,Baine,North Carolina,Nasalclear,4,10,116
783,Rufe,Hoble,Arkansas,Nasalclear,4,19,158
784,Augustin,Delnevo,New York,Nasalclear,4,17,181
785,Doyle,Perford,Georgia,Nasalclear,4,4,10
786,Holly-anne,De Dantesie,Florida,Nasalclear,4,16,11
787,Hanan,Springthorpe,California,Nasalclear,4,18,120
788,Bethany,Derye-Barrett,District of Columbia,Nasalclear,4,20,50
789,Madalyn,Bellay,Ohio,Nasalclear,4,1,114
790,Eldridge,Haysham,Louisiana,Nasalclear,4,15,117
791,Jeffy,Kenealy,California,Nasalclear,4,3,112
792,Neill,Honnan,District of Columbia,Nasalclear,4,5,32
793,Bellina,Garred,Texas,Nasalclear,4,14,54
794,Morna,Farlam,California,Nasalclear,4,6,151
795,Courtnay,Ownsworth,New York,Nasalclear,4,14,166
796,Monroe,Okenden,Florida,Nasalclear,4,11,163
797,Noni,Knight,Louisiana,Nasalclear,4,4,17
798,Nicoli,Florentine,Iowa,Nasalclear,4,8,163
799,Jarrid,Drowsfield,California,Nasalclear,4,19,40
800,Del,Batrip,California,Nasalclear,4,8,36
801,Dario,Starte,Georgia,Nasalclear,4,6,32
802,Caprice,Seefeldt,Nebraska,Nasalclear,4,0,28
803,Claudia,de Leon,Arizona,Nasalclear,4,17,66
804,Robinette,Breakwell,Illinois,Nasalclear,4,10,84
805,Steffen,Cruickshanks,California,Nasalclear,4,17,133
806,Creigh,Dacombe,District of Columbia,Nasalclear,4,4,116
807,Jonas,Estick,Virginia,Nasalclear,4,1,127
808,Vladamir,Odger,Virginia,Nasalclear,4,14,119
809,Syman,Farquar,Indiana,Nasalclear,4,15,34
810,Shelly,Scurrah,Maryland,Nasalclear,4,15,38
811,Caleb,Del Dello,Texas,Nasalclear,4,15,30
812,Jonathon,Eve,New York,Nasalclear,4,4,90
813,Coletta,Pryor,Hawaii,Nasalclear,4,12,54
814,Olympie,Sarre,New York,Nasalclear,4,16,26
815,Cortney,O'Rudden,California,Nasalclear,4,2,178
816,Mickey,Luberti,Pennsylvania,Nasalclear,4,17,51
817,Berkley,Kilban,Texas,Nasalclear,4,5,145
818,Hadleigh,Oram,Alabama,Nasalclear,4,18,167
819,Mariya,Cholwell,Arizona,Nasalclear,4,18,155
820,Mandel,Dare,Texas,Nasalclear,4,11,104
821,Erika,Mabe,Oklahoma,Nasalclear,4,14,145
822,Essie,Dumbreck,Nevada,Nasalclear,4,6,69
823,Johnna,Franzke,Georgia,Nasalclear,4,10,147
824,Ardelia,Weinmann,Wisconsin,Nasalclear,4,9,180
825,Humfrid,McGarel,Indiana,Nasalclear,4,1,24
826,Elwira,Allitt,Ohio,Nasalclear,4,10,26
827,Evelin,Veljes,California,Nasalclear,4,10,63
828,Kendell,Gerholz,Virginia,Nasalclear,4,7,60
829,Meier,Bullimore,Illinois,Nasalclear,4,5,4
830,Kiel,Fishlee,District of Columbia,Nasalclear,4,16,156
831,Elinor,Graeme,Louisiana,Nasalclear,4,14,102
832,Aubree,Keeney,Michigan,Nasalclear,4,14,16
833,Lockwood,Salway,Florida,Nasalclear,4,19,119
834,Mill,Kilalea,California,Nasalclear,4,8,136
835,Madge,Denk,New York,Nova-itch,4,1,59
836,Garek,Cissen,Florida,Nova-itch,4,12,88
837,Trudi,O'Doherty,Illinois,Nova-itch,4,9,124
838,Pancho,Leask,Pennsylvania,Nova-itch,4,3,23
839,Stephana,Kestin,Virginia,Nova-itch,4,10,148
840,Robina,Harrold,Tennessee,Nova-itch,4,15,186
841,Lorianne,Maffione,Texas,Nova-itch,4,13,119
842,Milton,Bryning,Arizona,Nova-itch,4,14,181
843,Sheffie,Persey,California,Nova-itch,4,17,7
